GEOID,NAME,B17001_001,B17001_002,B20004_001,B20004_002,B20004_003,B20004_004,B20004_005,B20004_006,B25014_001,B25014_002,B25014_003,B25014_004,B25014_005,B25014_006,B25014_007,B25014_008,B25014_009,B25014_010,B25014_011,B25014_012,B25014_013,B25064_001,B25071_001
37764,ZCTA5 37764,9820,1267,29808,26938,25815,26947,47098,60417,3677,2774,2107,667,0,0,0,903,607,210,86,0,0,769,27.3
37765,ZCTA5 37765,655,199,20577,NA,25833,NA,NA,NA,228,216,164,42,10,0,0,12,8,4,0,0,0,NA,NA
37766,ZCTA5 37766,17192,4149,26403,20491,25766,26441,41182,46000,7471,4987,4153,783,26,25,0,2484,1414,1032,16,22,0,601,24.7
37769,ZCTA5 37769,5843,1668,29420,NA,29542,36696,40500,61042,2283,1537,1217,297,23,0,0,746,430,316,0,0,0,542,24.5
37770,ZCTA5 37770,2808,625,31054,NA,27083,47440,39938,NA,1159,991,752,239,0,0,0,168,122,15,31,0,0,751,51
37771,ZCTA5 37771,17100,3188,28627,25739,25637,27702,46299,47207,6141,4048,3167,843,26,12,0,2093,1212,673,195,0,13,790,28.6
37772,ZCTA5 37772,12740,808,43974,51200,29046,39511,53846,69886,5135,4285,3833,446,6,0,0,850,392,422,36,0,0,984,27.1
37774,ZCTA5 37774,18355,1768,32346,29917,31501,34278,40844,58333,8090,6773,5831,825,67,50,0,1317,678,538,93,8,0,748,27.7
37777,ZCTA5 37777,12072,1010,37204,21471,31148,37232,43542,84143,5039,3207,2615,575,0,17,0,1832,1269,427,100,0,36,680,23.4
37779,ZCTA5 37779,3279,740,30992,23472,26473,44079,NA,118750,1384,1071,851,206,14,0,0,313,181,122,0,10,0,607,29.3
37801,ZCTA5 37801,26472,3320,36596,23098,29968,37588,48084,56423,10767,7189,5672,1475,42,0,0,3578,2368,1070,120,20,0,771,27.2
37803,ZCTA5 37803,32238,2890,38010,32692,30351,34986,46078,68606,12673,10387,8577,1783,27,0,0,2286,1575,565,112,34,0,839,30.3
37804,ZCTA5 37804,25287,3287,35143,15369,33094,35012,40667,60219,9371,7149,5418,1687,44,0,0,2222,1265,897,60,0,0,869,28.8
37806,ZCTA5 37806,2849,331,30966,16048,31768,30050,82885,NA,1135,833,717,116,0,0,0,302,124,178,0,0,0,723,23.9
37807,ZCTA5 37807,10834,2373,35199,25896,31214,40684,45057,67006,3912,2869,1911,885,43,30,0,1043,629,322,92,0,0,724,24.5
37809,ZCTA5 37809,2786,683,32656,15441,31673,34688,NA,NA,1047,779,598,181,0,0,0,268,172,67,0,29,0,764,18.8
37810,ZCTA5 37810,1759,422,31690,NA,31509,37303,NA,NA,674,572,471,101,0,0,0,102,49,53,0,0,0,NA,NA
37811,ZCTA5 37811,3911,605,31785,20795,30993,31594,50450,NA,1536,1339,1087,235,17,0,0,197,94,71,0,32,0,629,18.3
37813,ZCTA5 37813,16954,4026,31141,18043,30698,37536,40010,56875,6821,4417,3349,1053,0,15,0,2404,1326,990,81,7,0,652,32.8
37814,ZCTA5 37814,33161,5715,31570,19535,26705,31782,51475,52260,13023,8098,6726,1210,129,33,0,4925,2855,1683,210,142,35,762,30.3
37818,ZCTA5 37818,4996,989,25964,22313,23449,25919,39280,43438,1993,1441,968,461,5,7,0,552,456,96,0,0,0,597,30.8
37819,ZCTA5 37819,723,195,23750,NA,20104,29219,40833,NA,304,181,118,58,5,0,0,123,99,24,0,0,0,656,14.8
37820,ZCTA5 37820,8280,1649,26734,24000,26173,25228,36923,68750,3116,2560,1978,477,64,0,41,556,292,233,31,0,0,642,20.6
37821,ZCTA5 37821,21636,5537,29045,16349,26461,31970,40483,46136,8685,5275,4343,849,42,40,1,3410,2410,1000,0,0,0,649,26.7
37825,ZCTA5 37825,8246,1502,28424,26467,27188,26224,30417,46214,3704,2583,2043,532,8,0,0,1121,818,294,9,0,0,586,23.7
37826,ZCTA5 37826,5262,713,39138,20170,29732,42978,48750,NA,1991,1623,1274,325,18,2,4,368,230,108,30,0,0,729,28.5
37828,ZCTA5 37828,1061,40,53839,NA,71625,29091,58250,62632,531,385,362,23,0,0,0,146,124,22,0,0,0,921,36.5
37829,ZCTA5 37829,1604,409,37892,17422,37941,NA,47143,NA,688,588,498,66,11,0,13,100,55,45,0,0,0,653,51
37830,ZCTA5 37830,29202,4547,36015,18931,29856,31707,50577,67926,12209,7705,6769,912,20,4,0,4504,2935,1376,166,27,0,807,27.4
37840,ZCTA5 37840,10218,2184,35783,NA,29043,32242,61196,45806,3935,2968,2330,638,0,0,0,967,362,605,0,0,0,713,33.9
37841,ZCTA5 37841,9313,2029,33342,42237,28125,30975,44583,50500,3984,2750,2090,659,1,0,0,1234,841,393,0,0,0,587,29.4
37843,ZCTA5 37843,3999,679,31422,23750,22663,40833,36462,71563,1653,1346,1153,193,0,0,0,307,152,154,1,0,0,772,21.8
37845,ZCTA5 37845,551,227,NA,NA,NA,NA,NA,NA,212,146,79,67,0,0,0,66,31,35,0,0,0,NA,NA
37846,ZCTA5 37846,4400,658,37702,NA,38125,31900,59621,NA,1695,1362,1106,212,44,0,0,333,269,62,2,0,0,581,31
37847,ZCTA5 37847,2948,526,31610,16595,32167,31179,47714,46094,1050,827,556,271,0,0,0,223,126,97,0,0,0,628,17
37848,ZCTA5 37848,137,16,20170,NA,NA,21193,NA,NA,74,61,52,9,0,0,0,13,13,0,0,0,0,NA,NA
37849,ZCTA5 37849,25981,2496,40336,26236,35273,38130,46400,59413,10086,7952,6397,1525,30,0,0,2134,1310,792,28,4,0,889,29.7
37851,ZCTA5 37851,34,16,NA,NA,NA,NA,NA,NA,12,12,8,4,0,0,0,0,0,0,0,0,0,NA,NA
37852,ZCTA5 37852,2765,308,31365,NA,23889,39492,NA,47250,947,754,596,150,8,0,0,193,109,72,12,0,0,598,23.1
37853,ZCTA5 37853,3669,576,33273,13913,32306,36655,NA,43523,1555,1033,757,251,25,0,0,522,421,96,0,5,0,728,46.7
37854,ZCTA5 37854,12372,1786,33160,17978,22373,35988,53472,54063,5004,3742,2879,840,14,0,9,1262,815,386,61,0,0,621,27.4
37857,ZCTA5 37857,19356,4178,30210,13125,26536,31124,47813,42004,7789,5669,4570,977,95,27,0,2120,1168,799,87,10,56,596,28.8
37860,ZCTA5 37860,3963,286,36319,21071,23718,38450,58750,70294,1494,1179,925,241,13,0,0,315,226,50,39,0,0,658,24
37861,ZCTA5 37861,8505,1606,29076,16544,24210,33538,33315,36354,3387,2608,2011,548,49,0,0,779,420,312,37,0,10,600,27.9
37862,ZCTA5 37862,22135,4333,26243,18487,24788,25055,38594,59489,8540,4760,3870,827,36,27,0,3780,1970,1520,229,33,28,773,28.7
37863,ZCTA5 37863,6594,967,24510,22188,20718,26642,33535,39500,2564,1405,1269,136,0,0,0,1159,553,459,125,22,0,775,26.3
37865,ZCTA5 37865,21806,2468,31578,5728,23849,35232,39750,60081,8424,6880,5664,1126,57,16,17,1544,984,508,52,0,0,875,31.4
37866,ZCTA5 37866,1584,364,29911,NA,25365,29286,51125,185450,647,536,443,84,0,9,0,111,26,85,0,0,0,603,21.3
37869,ZCTA5 37869,4477,1167,25666,20871,23851,26333,36490,51458,2036,1560,1160,386,14,0,0,476,314,136,8,0,18,389,25.2
37870,ZCTA5 37870,4417,1205,36537,11071,32039,39688,39815,46643,1994,1476,1132,311,33,0,0,518,464,54,0,0,0,681,42.1
37871,ZCTA5 37871,8597,526,37889,21528,31250,36156,48686,67059,3397,2625,2135,490,0,0,0,772,607,158,0,7,0,836,18
37872,ZCTA5 37872,1611,407,30795,60667,24716,26500,43750,45227,633,549,433,88,28,0,0,84,47,24,10,3,0,643,24.3
37873,ZCTA5 37873,4934,933,29323,17974,28676,33587,40859,58393,1972,1457,1055,371,2,29,0,515,287,212,8,0,8,656,29.5
37874,ZCTA5 37874,14358,2650,30391,16419,27710,31070,40208,56810,5545,3777,2808,898,71,0,0,1768,950,701,117,0,0,692,25.1
37876,ZCTA5 37876,32540,3248,29149,22783,27348,29423,42530,42834,12732,9702,7006,2628,37,31,0,3030,1748,1199,45,0,38,806,25.8
37877,ZCTA5 37877,8878,1196,35890,22054,27500,45750,33194,50655,3407,2880,2305,554,21,0,0,527,292,208,27,0,0,734,18.6
37878,ZCTA5 37878,294,6,42292,21250,NA,NA,NA,NA,165,165,125,32,0,8,0,0,0,0,0,0,0,NA,NA
37879,ZCTA5 37879,10706,2792,30080,25280,27253,29482,52885,64167,4477,3203,2512,667,16,3,5,1274,782,477,0,15,0,628,29.9
37880,ZCTA5 37880,3701,720,35179,NA,26226,40875,49308,NA,1392,1156,833,315,0,0,8,236,149,77,10,0,0,762,25.8
37881,ZCTA5 37881,2156,328,29591,27625,28714,26944,NA,83125,851,727,521,206,0,0,0,124,46,61,17,0,0,709,18.9
37882,ZCTA5 37882,2675,351,27013,NA,22015,25833,53365,44750,1179,999,863,125,0,11,0,180,119,61,0,0,0,795,30.2
37885,ZCTA5 37885,6015,651,35069,20938,32044,34480,44286,76518,2643,2174,1849,299,23,3,0,469,322,102,17,0,28,710,25.4
37886,ZCTA5 37886,4880,695,29238,19946,24375,22418,64000,57775,1738,1404,1003,325,76,0,0,334,184,150,0,0,0,729,17.8
37887,ZCTA5 37887,4852,921,31721,NA,29265,31780,49688,71667,1990,1505,1125,323,0,57,0,485,194,272,19,0,0,663,25.6
37888,ZCTA5 37888,3385,759,31637,28819,33375,31875,NA,NA,1116,976,629,330,17,0,0,140,86,25,29,0,0,716,32
37890,ZCTA5 37890,7148,1172,35813,25417,27662,31381,54750,49316,2871,2233,1888,326,19,0,0,638,445,156,37,0,0,607,23
37891,ZCTA5 37891,3501,428,31406,NA,40466,22137,68309,36974,1415,1174,1046,128,0,0,0,241,154,60,0,27,0,682,23.7
37892,ZCTA5 37892,1962,434,30300,15714,32955,20929,51607,44293,820,548,456,92,0,0,0,272,183,89,0,0,0,595,25.2
37902,ZCTA5 37902,2234,507,50949,NA,NA,NA,44545,68721,1560,375,274,93,0,8,0,1185,913,261,0,11,0,910,27
37909,ZCTA5 37909,15843,3490,32409,16458,26770,30039,37479,54539,7350,2836,2515,313,8,0,0,4514,3219,1205,70,20,0,908,28.6
37912,ZCTA5 37912,22645,4794,30994,18356,30122,30710,40271,37857,10380,4968,4008,916,22,22,0,5412,3675,1614,111,12,0,827,30.9
37914,ZCTA5 37914,19198,4386,30829,16680,25015,32044,42827,53438,8550,5640,4956,660,24,0,0,2910,1996,812,52,50,0,818,38.2
37915,ZCTA5 37915,5239,3105,25323,15515,24250,27262,23906,46429,2592,412,366,46,0,0,0,2180,1096,961,76,47,0,388,31.7
37916,ZCTA5 37916,7290,4730,19859,NA,17202,NA,24940,30404,2855,90,54,36,0,0,0,2765,1484,1195,21,65,0,849,47.8
37917,ZCTA5 37917,24516,6074,30261,20362,21969,29461,37145,46071,11388,5627,4805,788,34,0,0,5761,3920,1685,105,51,0,776,29.7
37918,ZCTA5 37918,43648,5602,35676,17984,29503,34781,45752,54167,17732,12158,9578,2310,208,50,12,5574,3697,1666,142,63,6,855,27.8
37919,ZCTA5 37919,28850,3262,45560,20993,28348,31875,54442,81196,13182,7286,6553,724,0,0,9,5896,4158,1584,83,25,46,911,28
37920,ZCTA5 37920,39663,8403,32164,17225,26215,32847,39542,51073,17170,10434,8638,1751,35,10,0,6736,4725,1882,104,25,0,802,32.6
37921,ZCTA5 37921,27126,5655,32698,21563,24530,33096,43786,50724,10777,6675,5383,1255,37,0,0,4102,2425,1511,127,26,13,885,28.3
37922,ZCTA5 37922,36441,1322,60122,24750,40028,45764,65068,82263,13458,11153,9822,1302,29,0,0,2305,1640,627,38,0,0,1232,22.6
37923,ZCTA5 37923,31471,3279,40361,25603,32792,35476,48132,55877,13425,7672,6607,1058,7,0,0,5753,3937,1758,17,41,0,1002,28.3
37924,ZCTA5 37924,12643,1221,34327,23684,26850,35000,42098,57500,5119,3750,2942,726,82,0,0,1369,867,483,19,0,0,764,33.3
37931,ZCTA5 37931,28315,1905,47316,25037,31171,40792,57213,68534,11221,8412,7187,1198,20,7,0,2809,1979,716,78,36,0,1036,24.2
37932,ZCTA5 37932,18824,1366,51933,24637,35114,43766,61442,70142,7427,5114,4325,719,70,0,0,2313,1713,589,11,0,0,1213,21.9
37934,ZCTA5 37934,26345,1031,60935,NA,31512,46011,63649,93112,10234,8964,7953,1011,0,0,0,1270,850,420,0,0,0,1221,21.2
37938,ZCTA5 37938,16950,1321,46664,21607,40769,44046,54916,63859,6528,5652,4668,953,31,0,0,876,672,204,0,0,0,897,28.1
38001,ZCTA5 38001,4551,829,32005,21832,31647,35760,36000,58750,1801,1253,1004,214,35,0,0,548,283,244,21,0,0,651,32
38002,ZCTA5 38002,40237,2516,54600,30730,41316,47538,59119,77059,13137,11159,8609,2438,72,34,6,1978,1094,851,33,0,0,1449,26
38004,ZCTA5 38004,10770,436,49749,NA,42482,49218,62647,62153,3526,2914,2130,772,0,12,0,612,316,296,0,0,0,1174,26.7
38006,ZCTA5 38006,5273,689,33929,30898,31042,37292,47083,48750,1889,1216,917,254,45,0,0,673,291,307,68,7,0,755,25.2
38007,ZCTA5 38007,63,33,18750,NA,18750,NA,NA,NA,36,36,36,0,0,0,0,0,0,0,0,0,0,NA,NA
38008,ZCTA5 38008,8533,1919,30629,22593,28199,29637,42550,55000,3591,2328,1919,409,0,0,0,1263,927,319,12,5,0,640,32.4
38011,ZCTA5 38011,9488,762,41728,32222,38838,38627,51131,68804,3290,2696,2072,600,14,10,0,594,315,271,8,0,0,1013,22.5
38012,ZCTA5 38012,13302,2690,30733,22891,30463,27551,58229,52400,5548,3014,2546,425,43,0,0,2534,1726,786,10,12,0,644,29.4
38015,ZCTA5 38015,2373,347,34750,26667,37500,31106,44583,37250,865,621,484,125,4,8,0,244,130,98,11,5,0,627,24.1
38016,ZCTA5 38016,48137,2853,44903,30000,37321,38422,54957,64421,18677,10246,8618,1607,21,0,0,8431,5489,2735,94,113,0,1145,25.6
38017,ZCTA5 38017,54965,2066,62478,27822,38029,49290,64902,84737,19011,14726,12669,1977,50,30,0,4285,2544,1544,73,124,0,1331,22.5
38018,ZCTA5 38018,35546,2380,43307,26094,30896,39819,48841,64472,13673,8725,7447,1222,56,0,0,4948,3032,1868,39,9,0,1274,27.1
38019,ZCTA5 38019,15879,2933,31977,20917,28821,34765,40966,64464,6150,3567,2819,712,7,0,29,2583,1793,717,73,0,0,718,31.1
38021,ZCTA5 38021,15,0,NA,NA,NA,NA,NA,NA,11,11,11,0,0,0,0,0,0,0,0,0,0,NA,NA
38023,ZCTA5 38023,6445,547,35404,22500,35264,30410,47986,49583,1928,1380,946,383,51,0,0,548,213,286,49,0,0,925,19.8
38024,ZCTA5 38024,26784,4918,34273,22662,27908,35550,48103,54900,11207,6531,5243,1193,54,16,25,4676,3061,1464,141,10,0,672,27.6
38028,ZCTA5 38028,6611,305,50302,32143,NA,43829,75813,76747,2578,2359,2222,137,0,0,0,219,180,23,16,0,0,1159,25.1
38029,ZCTA5 38029,23,0,NA,NA,NA,NA,NA,NA,12,12,12,0,0,0,0,0,0,0,0,0,0,NA,NA
38030,ZCTA5 38030,481,95,59219,NA,61071,NA,NA,NA,169,80,52,28,0,0,0,89,53,36,0,0,0,825,22.1
38034,ZCTA5 38034,2656,617,33577,30000,31250,30714,48824,52976,1091,836,648,185,3,0,0,255,164,87,2,2,0,618,43.3
38036,ZCTA5 38036,418,247,20278,NA,21389,NA,NA,NA,205,15,9,6,0,0,0,190,127,54,9,0,0,481,33.8
38037,ZCTA5 38037,1379,269,29861,NA,26461,33800,27188,68056,590,415,282,119,14,0,0,175,115,50,0,10,0,672,23.6
38039,ZCTA5 38039,1722,196,37216,NA,40035,23125,40500,48750,605,494,396,96,0,2,0,111,78,33,0,0,0,767,22.9
38040,ZCTA5 38040,4736,1055,32635,24728,34293,31419,46023,45625,1965,1091,879,188,24,0,0,874,488,316,70,0,0,650,22.8
38041,ZCTA5 38041,2274,411,31806,23472,29450,34625,45221,60536,1024,577,478,95,0,4,0,447,294,140,9,0,4,578,23.7
38042,ZCTA5 38042,641,42,NA,NA,35469,NA,3707,54375,308,193,141,52,0,0,0,115,113,2,0,0,0,698,23.1
38044,ZCTA5 38044,705,36,37763,NA,NA,27050,43750,138333,291,266,186,80,0,0,0,25,23,2,0,0,0,706,14.4
38046,ZCTA5 38046,45,0,31250,NA,NA,30625,NA,NA,25,21,21,0,0,0,0,4,4,0,0,0,0,NA,NA
38047,ZCTA5 38047,54,0,NA,NA,NA,NA,NA,NA,26,26,26,0,0,0,0,0,0,0,0,0,0,NA,NA
38049,ZCTA5 38049,3854,574,32039,NA,30701,34250,48125,NA,1467,1106,868,236,0,0,2,361,242,106,13,0,0,788,35
38050,ZCTA5 38050,595,109,27778,26705,27163,30156,NA,NA,213,143,121,15,6,1,0,70,40,26,4,0,0,768,25.4
38052,ZCTA5 38052,4196,674,32951,28750,31996,32336,48103,NA,1706,1271,922,349,0,0,0,435,261,166,8,0,0,611,18.9
38053,ZCTA5 38053,26082,3239,35501,25348,26648,38866,50083,51827,9761,6606,5482,1074,50,0,0,3155,2003,1037,115,0,0,939,27.2
38054,ZCTA5 38054,88,0,NA,NA,NA,26844,NA,NA,33,0,0,0,0,0,0,33,33,0,0,0,0,NA,NA
38057,ZCTA5 38057,3524,749,31741,31179,31625,29750,NA,40865,1335,966,740,218,8,0,0,369,283,67,0,13,6,714,29.2
38058,ZCTA5 38058,10007,1449,42228,22311,41192,40605,65139,58563,3714,2689,2018,644,0,0,27,1025,642,383,0,0,0,1013,28.1
38059,ZCTA5 38059,7572,1439,39145,40318,35526,36446,40789,58561,2998,2165,1562,584,0,19,0,833,400,330,90,0,13,733,24.7
38060,ZCTA5 38060,10197,548,43996,31063,38460,44802,58220,68750,4066,3660,2969,685,0,6,0,406,255,132,19,0,0,1288,26.3
38061,ZCTA5 38061,621,155,29048,NA,40250,27813,NA,NA,272,243,204,39,0,0,0,29,29,0,0,0,0,NA,NA
38063,ZCTA5 38063,16006,3432,31446,21748,31218,30605,37763,63295,6625,3690,2824,838,20,8,0,2935,1529,1263,82,35,26,669,28.5
38066,ZCTA5 38066,2707,172,47750,32159,34453,58125,67188,62604,1130,985,860,108,0,17,0,145,126,19,0,0,0,519,26.4
38067,ZCTA5 38067,1134,214,26250,28935,20313,26064,NA,NA,545,480,443,35,0,2,0,65,54,11,0,0,0,490,17.9
38068,ZCTA5 38068,10554,2511,32119,30107,28438,35164,39076,67188,4151,2823,2230,570,23,0,0,1328,848,415,65,0,0,663,36.8
38069,ZCTA5 38069,2066,356,30863,25156,26895,30698,71563,41429,936,658,590,68,0,0,0,278,194,64,13,0,7,592,43.7
38070,ZCTA5 38070,128,18,NA,NA,NA,NA,NA,NA,65,56,56,0,0,0,0,9,9,0,0,0,0,NA,NA
38075,ZCTA5 38075,3052,306,30929,23333,28026,30283,45792,70147,1240,973,696,275,0,0,2,267,181,80,2,4,0,759,26.7
38076,ZCTA5 38076,1115,152,41000,48625,29879,42778,NA,NA,405,337,231,101,2,3,0,68,56,12,0,0,0,880,31.6
38077,ZCTA5 38077,42,0,NA,NA,NA,NA,NA,NA,39,23,23,0,0,0,0,16,16,0,0,0,0,NA,NA
38079,ZCTA5 38079,2533,728,26165,15391,27372,17639,38345,49028,1306,714,602,112,0,0,0,592,334,245,13,0,0,521,31.8
38080,ZCTA5 38080,2438,587,32540,12679,32778,38380,40250,48036,1077,617,529,88,0,0,0,460,271,180,9,0,0,562,20.3
38103,ZCTA5 38103,12259,1724,58657,12121,26688,44761,59184,74615,7635,2353,1875,447,21,10,0,5282,3991,1241,25,25,0,1266,25.8
38104,ZCTA5 38104,22427,4600,39675,22883,27285,30332,50556,59667,12571,4295,3923,360,0,12,0,8276,6581,1681,0,14,0,781,28.9
38105,ZCTA5 38105,5774,2241,27351,18690,21823,26491,38750,68828,3132,310,250,45,7,0,8,2822,2074,679,29,40,0,737,30
38106,ZCTA5 38106,23747,9516,23835,20239,23462,26044,21478,40643,9132,4332,3514,681,116,21,0,4800,3384,1232,163,21,0,737,36.1
38107,ZCTA5 38107,15518,4914,27083,18255,18851,25051,41340,60964,6600,2949,2544,385,13,7,0,3651,2680,901,41,22,7,791,39.8
38108,ZCTA5 38108,17507,7159,22443,21784,21511,23125,37813,30750,6378,2669,2235,414,5,15,0,3709,2250,1256,144,55,4,778,43
38109,ZCTA5 38109,44634,11676,26652,16933,25363,25978,37083,36266,16385,9551,7765,1636,132,18,0,6834,4477,2114,237,6,0,863,38.7
38111,ZCTA5 38111,40971,11283,31551,21746,24121,26871,48905,63065,17242,7900,6809,1064,0,27,0,9342,6397,2739,182,24,0,819,32.7
38112,ZCTA5 38112,15284,4187,32420,18667,24888,25346,42634,68043,6502,3170,2654,510,6,0,0,3332,2434,720,154,24,0,793,33.7
38114,ZCTA5 38114,25452,8668,22738,18355,20551,25158,38457,48371,9779,4070,3251,754,55,10,0,5709,3910,1600,165,31,3,770,41
38115,ZCTA5 38115,39584,10799,26844,21134,25477,26921,33383,48446,16941,3673,3042,608,15,8,0,13268,8587,4184,391,98,8,874,35.4
38116,ZCTA5 38116,40469,10359,30529,20853,26760,30263,42284,54627,14740,7211,6150,988,73,0,0,7529,4622,2662,200,34,11,842,34
38117,ZCTA5 38117,26205,1923,54019,21016,30664,43615,60111,75714,11081,8801,7672,1101,9,0,19,2280,1840,377,53,10,0,1108,28.5
38118,ZCTA5 38118,38592,12831,25475,21128,22302,26915,37614,51250,12909,5870,4576,1160,86,48,0,7039,3850,2538,483,108,60,913,36
38119,ZCTA5 38119,24181,2303,44919,13767,31523,34017,52300,63023,10187,5299,4765,519,15,0,0,4888,3476,1119,202,91,0,1051,28.1
38120,ZCTA5 38120,14939,1294,60871,26801,26202,41250,60066,94768,6344,4647,4276,371,0,0,0,1697,1085,601,11,0,0,1125,33.9
38122,ZCTA5 38122,24344,6914,28978,20965,26636,29066,48797,53942,8820,4535,3615,740,167,0,13,4285,2654,1381,156,94,0,933,33.6
38125,ZCTA5 38125,37806,2800,41252,26250,33430,37917,46270,65807,13876,8529,6818,1603,94,0,14,5347,3401,1834,112,0,0,1142,29.8
38126,ZCTA5 38126,6001,3913,19947,15761,17308,25500,27266,NA,2098,312,186,126,0,0,0,1786,1029,739,18,0,0,627,51
38127,ZCTA5 38127,42904,17894,25147,15015,25718,24470,49125,45237,13965,6348,5182,966,157,0,43,7617,4238,2566,639,94,80,882,42.8
38128,ZCTA5 38128,44686,13217,30110,18806,28288,30276,40417,42428,15805,6433,5128,1145,160,0,0,9372,5600,3462,273,20,17,937,36.5
38131,ZCTA5 38131,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
38132,ZCTA5 38132,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
38133,ZCTA5 38133,21858,1690,42569,31125,31625,44863,45833,76629,7606,5816,4546,1046,213,11,0,1790,1145,593,52,0,0,1198,32.6
38134,ZCTA5 38134,41110,6830,31347,24833,27068,30702,40000,54963,15480,7453,5936,1499,9,9,0,8027,5113,2686,151,77,0,967,31.8
38135,ZCTA5 38135,28929,1531,47401,30606,36190,50080,49099,72590,10590,8768,7377,1391,0,0,0,1822,1250,541,19,12,0,1249,28
38138,ZCTA5 38138,25140,872,63345,32386,25034,49167,63676,86788,9899,7899,7189,611,85,14,0,2000,1446,547,0,7,0,1267,24.1
38139,ZCTA5 38139,15610,239,79360,NA,47632,55261,73142,105809,5476,5216,4871,345,0,0,0,260,186,74,0,0,0,2101,26.9
38141,ZCTA5 38141,22789,4322,35214,24615,31438,36890,55270,57794,7650,4854,3765,1010,58,21,0,2796,1394,1131,241,30,0,1187,32.8
38152,ZCTA5 38152,0,0,2499,NA,NA,2499,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
38201,ZCTA5 38201,10366,2136,27182,20250,25147,25691,35092,50429,4052,2862,2173,608,24,11,46,1190,731,397,0,62,0,666,29.9
38220,ZCTA5 38220,1656,341,31375,11250,28106,40147,20000,61048,763,621,504,112,0,5,0,142,77,65,0,0,0,731,19.3
38221,ZCTA5 38221,3325,526,29819,26786,26772,29753,33542,41538,1386,1225,1033,192,0,0,0,161,119,42,0,0,0,629,31.1
38222,ZCTA5 38222,2560,709,30327,35109,22891,32150,37963,NA,991,820,618,188,0,14,0,171,58,113,0,0,0,717,42.8
38224,ZCTA5 38224,858,224,36250,2499,NA,NA,58500,NA,299,244,157,87,0,0,0,55,13,42,0,0,0,492,29.3
38225,ZCTA5 38225,5318,661,29877,26433,27697,31250,36471,NA,2298,1623,1326,297,0,0,0,675,367,285,23,0,0,626,23.4
38226,ZCTA5 38226,256,76,38889,NA,35000,38333,NA,NA,130,130,121,9,0,0,0,0,0,0,0,0,0,NA,NA
38229,ZCTA5 38229,2966,417,33980,17200,31481,33333,49196,52188,1276,939,833,106,0,0,0,337,198,129,10,0,0,588,27.5
38230,ZCTA5 38230,3602,826,29356,28011,22786,32652,40417,48889,1633,1176,994,153,29,0,0,457,297,160,0,0,0,624,31.3
38231,ZCTA5 38231,1643,297,37868,26250,36905,37750,41488,49000,702,558,484,74,0,0,0,144,92,47,5,0,0,653,27.9
38232,ZCTA5 38232,1849,309,32865,14764,32976,48125,44274,NA,814,663,500,138,23,2,0,151,63,51,34,3,0,542,19.8
38233,ZCTA5 38233,2560,330,30900,21875,30750,26638,45375,43750,1122,849,726,120,3,0,0,273,187,83,3,0,0,622,20.2
38235,ZCTA5 38235,408,45,44048,NA,38750,36042,50870,44524,178,116,98,18,0,0,0,62,55,7,0,0,0,578,19.8
38236,ZCTA5 38236,463,60,39250,NA,41964,NA,39625,NA,172,148,130,18,0,0,0,24,0,14,10,0,0,820,21.7
38237,ZCTA5 38237,13440,3041,33297,22541,27577,31943,43993,49004,6174,3504,2959,513,18,8,6,2670,1750,908,8,0,4,650,32.3
38240,ZCTA5 38240,2472,600,31412,21205,31729,31146,38542,33241,983,658,556,94,8,0,0,325,188,134,3,0,0,666,24.4
38241,ZCTA5 38241,1006,91,26743,31563,26908,17071,NA,NA,387,352,226,126,0,0,0,35,35,0,0,0,0,478,25.4
38242,ZCTA5 38242,19811,4083,28794,17188,26671,26943,54440,51250,8390,5958,4958,992,8,0,0,2432,1586,789,57,0,0,632,29.2
38251,ZCTA5 38251,2781,510,29650,NA,27045,36667,44432,51761,1147,902,684,217,1,0,0,245,184,61,0,0,0,628,28
38253,ZCTA5 38253,1123,148,28796,NA,26250,20417,33750,46250,409,317,199,116,2,0,0,92,61,26,5,0,0,727,19
38254,ZCTA5 38254,78,0,17404,16731,NA,NA,NA,NA,25,13,11,2,0,0,0,12,5,0,7,0,0,NA,NA
38255,ZCTA5 38255,2312,475,31818,25625,28036,31810,40909,76806,1015,608,469,126,9,4,0,407,322,85,0,0,0,543,22.6
38256,ZCTA5 38256,3131,343,30473,12269,26862,25801,79844,65947,1522,1413,1272,115,15,0,11,109,66,43,0,0,0,804,44.6
38257,ZCTA5 38257,4436,965,34896,28409,27130,31000,36583,54896,1890,1294,1039,251,4,0,0,596,407,172,3,14,0,588,27.1
38258,ZCTA5 38258,1439,385,42045,NA,33514,42979,46167,NA,653,463,406,57,0,0,0,190,115,68,7,0,0,620,27.3
38259,ZCTA5 38259,604,125,22098,21607,21912,19519,35000,NA,264,161,143,16,2,0,0,103,54,49,0,0,0,588,19.6
38260,ZCTA5 38260,3669,471,30938,14896,29563,34150,37333,54643,1501,1114,875,235,4,0,0,387,215,147,11,14,0,638,29.1
38261,ZCTA5 38261,14998,3616,26991,23398,22272,28429,36429,52418,6611,3849,3178,649,22,0,0,2762,2020,700,42,0,0,618,29.7
